Time,Consumption,Type
2012-03-24,10.234515221523193,No holiday
2012-03-25,10.688015458017215,No holiday
2012-03-26,10.020584616396349,No holiday
2012-03-27,9.59220786893038,No holiday
2012-03-28,9.539829334875805,No holiday
2012-03-29,9.342395945584553,No holiday
2012-03-30,9.323063613187673,No holiday
2012-03-31,10.411475450475075,No holiday
2012-04-01,10.718467061813625,No holiday
2012-04-02,10.025239355169722,No holiday
2012-04-03,10.231323078940427,No holiday
2012-04-04,10.328897842667462,No holiday
2012-04-05,10.72721962465958,No holiday
2012-04-06,10.542734278463833,Spring bank holiday (substitute day)
2012-04-07,10.302210629703143,No holiday
2012-04-08,10.631985172139895,No holiday
2012-04-09,10.63917706539711,No holiday
2012-04-10,9.995375002540593,No holiday
2012-04-11,10.162921991548467,No holiday
2012-04-12,10.209194135972592,No holiday
2012-04-13,10.10973939267833,No holiday
2012-04-14,10.331636049820856,No holiday
2012-04-15,11.143506836287742,No holiday
2012-04-16,10.576555003634144,No holiday
2012-04-17,10.753864095794585,No holiday
2012-04-18,10.9125364675387,No holiday
2012-04-19,10.8131423287401,No holiday
2012-04-20,10.386389354222388,No holiday
2012-04-21,10.302654070822395,No holiday
2012-04-22,10.689837526951036,No holiday
2012-04-23,10.331964396399906,No holiday
2012-04-24,10.133304955900616,No holiday
2012-04-25,10.602800789974136,No holiday
2012-04-26,10.00213781473838,No holiday
2012-04-27,9.781488395726717,No holiday
2012-04-28,10.731633453139542,No holiday
2012-04-29,11.553172726267764,No holiday
2012-04-30,9.456311255032372,No holiday
2012-05-01,9.31417894970484,No holiday
2012-05-02,9.372686648110928,No holiday
2012-05-03,10.096116545683444,No holiday
2012-05-04,10.04400792567073,No holiday
2012-05-05,10.24765073655104,No holiday
2012-05-06,10.621041688474508,Queens Diamond Jubilee (extra bank holiday)
2012-05-07,10.52598225988845,No holiday
2012-05-08,9.37528830930669,No holiday
2012-05-09,9.571171221240244,No holiday
2012-05-10,9.285920035292657,No holiday
2012-05-11,8.820294739372313,No holiday
2012-05-12,9.177460260422444,No holiday
2012-05-13,9.487224466397482,No holiday
2012-05-14,9.2839355091835,No holiday
2012-05-15,9.55706216424473,No holiday
2012-05-16,9.068537291435458,No holiday
2012-05-17,8.923519185849623,No holiday
2012-05-18,9.015865421484332,No holiday
2012-05-19,9.028980845238776,No holiday
2012-05-20,9.791595062039365,No holiday
2012-05-21,8.933349719501916,No holiday
2012-05-22,8.345919726394477,No holiday
2012-05-23,8.138258054732516,No holiday
2012-05-24,8.047905889582534,No holiday
2012-05-25,8.065439323841513,No holiday
2012-05-26,8.164662747938292,No holiday
2012-05-27,8.474501716302573,No holiday
2012-05-28,8.184093537545946,No holiday
2012-05-29,8.091429198956176,No holiday
2012-05-30,8.035467901985307,No holiday
2012-05-31,8.147146836083555,No holiday
2012-06-01,8.206329552709436,No holiday
2012-06-02,8.493569352174797,No holiday
2012-06-03,9.332106723048614,No holiday
2012-06-04,8.864973303474844,Good Friday
2012-06-05,9.274521791938318,No holiday
2012-06-06,8.507815774618585,No holiday
2012-06-07,8.823067358961875,No holiday
2012-06-08,8.873639044056972,No holiday
2012-06-09,8.619032799224941,No holiday
2012-06-10,9.153388696269694,No holiday
2012-06-11,9.518249480864409,No holiday
2012-06-12,9.217339817590291,No holiday
2012-06-13,8.58973485237045,No holiday
2012-06-14,8.569291012046683,No holiday
2012-06-15,8.627486497893234,No holiday
2012-06-16,8.871621418007201,No holiday
2012-06-17,8.962284337121007,No holiday
2012-06-18,8.376310403820641,No holiday
2012-06-19,8.161806465599035,No holiday
2012-06-20,8.071706002080134,No holiday
2012-06-21,8.436621473216746,No holiday
2012-06-22,8.489051730677716,No holiday
2012-06-23,8.646685760348179,No holiday
2012-06-24,9.029712731452593,No holiday
2012-06-25,8.302267138621602,No holiday
2012-06-26,8.265794119353142,No holiday
2012-06-27,8.283554097992129,No holiday
2012-06-28,8.168420442691508,No holiday
2012-06-29,8.236783886491281,No holiday
2012-06-30,8.21912556510755,No holiday
2012-07-01,8.709350715987846,No holiday
2012-07-02,8.635352800106066,No holiday
2012-07-03,8.493968289652097,No holiday
2012-07-04,8.273345041012668,No holiday
2012-07-05,8.133982651317131,Early May bank holiday
2012-07-06,8.300072974826495,No holiday
2012-07-07,8.504266884769326,No holiday
2012-07-08,9.10330038291436,No holiday
2012-07-09,8.562104559495356,No holiday
2012-07-10,8.384434647680832,No holiday
2012-07-11,8.269133294850016,No holiday
2012-07-12,8.293591091316642,No holiday
2012-07-13,8.273924274522036,No holiday
2012-07-14,8.641788888593572,No holiday
2012-07-15,8.662555370931269,No holiday
2012-07-16,8.602308576500919,No holiday
2012-07-17,8.176285634380871,No holiday
2012-07-18,8.294132270890678,No holiday
2012-07-19,8.162998112539249,No holiday
2012-07-20,8.254882950664019,No holiday
2012-07-21,8.165260591626565,No holiday
2012-07-22,8.270529683122895,No holiday
2012-07-23,8.026189095916031,No holiday
2012-07-24,7.949434646660374,No holiday
2012-07-25,8.045413095511508,No holiday
2012-07-26,7.947158739355432,No holiday
2012-07-27,8.248068006727049,No holiday
2012-07-28,8.126672817378257,No holiday
2012-07-29,8.593286431464792,No holiday
2012-07-30,8.110867079639442,No holiday
2012-07-31,8.236934295697376,No holiday
2012-08-01,8.094233462567786,No holiday
2012-08-02,7.986544651767537,No holiday
2012-08-03,8.024431556417378,No holiday
2012-08-04,8.192816714643383,No holiday
2012-08-05,8.698803713064773,No holiday
2012-08-06,8.299830523855483,No holiday
2012-08-07,8.242435776739132,No holiday
2012-08-08,8.039148378353007,No holiday
2012-08-09,8.012545728943618,No holiday
2012-08-10,8.003216360292974,No holiday
2012-08-11,8.065837553960025,No holiday
2012-08-12,8.43828854460513,No holiday
2012-08-13,8.110963145083648,No holiday
2012-08-14,7.932292000370072,No holiday
2012-08-15,8.133274197896768,No holiday
2012-08-16,7.994823654646092,No holiday
2012-08-17,7.8122620112665695,No holiday
2012-08-18,8.049650526729874,No holiday
2012-08-19,8.456844253497694,No holiday
2012-08-20,8.17517521056927,No holiday
2012-08-21,7.973075577321973,No holiday
2012-08-22,7.882707496077179,No holiday
2012-08-23,7.85310425838809,No holiday
2012-08-24,7.9283919861466785,No holiday
2012-08-25,8.161464840344946,No holiday
2012-08-26,8.138481275334525,No holiday
2012-08-27,8.345869373034143,Summer bank holiday
2012-08-28,8.078641249967108,No holiday
2012-08-29,8.333030327994916,No holiday
2012-08-30,8.372270342553067,No holiday
2012-08-31,8.13123187222894,No holiday
2012-09-01,8.332255568838725,No holiday
2012-09-02,9.02925807729286,No holiday
2012-09-03,8.388412386008367,No holiday
2012-09-04,8.366643089217618,Easter Monday
2012-09-05,8.18256021598658,No holiday
2012-09-06,8.100916373742356,No holiday
2012-09-07,8.053827193254103,No holiday
2012-09-08,8.25846154960861,No holiday
2012-09-09,8.622005865623592,No holiday
2012-09-10,8.530217091037049,No holiday
2012-09-11,8.257741600856123,No holiday
2012-09-12,8.306088398438117,No holiday
2012-09-13,8.275206850216511,No holiday
2012-09-14,8.3383540043144,No holiday
2012-09-15,8.422879141301912,No holiday
2012-09-16,9.047033098689742,No holiday
2012-09-17,8.610086240389718,No holiday
2012-09-18,8.528314490450684,No holiday
2012-09-19,8.593007857281425,No holiday
2012-09-20,8.676799586409945,No holiday
2012-09-21,8.845806517020751,No holiday
2012-09-22,9.037522225675884,No holiday
2012-09-23,10.524613589094278,No holiday
2012-09-24,9.68229568473452,No holiday
2012-09-25,9.265247049817814,No holiday
2012-09-26,9.40407029590916,No holiday
2012-09-27,9.306648130993311,No holiday
2012-09-28,9.317650263144518,No holiday
2012-09-29,9.431987722806484,No holiday
2012-09-30,10.197570626400717,No holiday
2012-10-01,9.657111814185564,No holiday
2012-10-02,9.475284597891855,No holiday
2012-10-03,9.455048400166616,No holiday
2012-10-04,9.41281036712298,No holiday
2012-10-05,9.64221347788856,No holiday
2012-10-06,9.643080511621388,No holiday
2012-10-07,10.278261680837373,No holiday
2012-10-08,10.20354581843358,No holiday
2012-10-09,9.719491147561538,No holiday
2012-10-10,9.712611720959512,No holiday
2012-10-11,10.10323244160087,No holiday
2012-10-12,9.707682035566815,No holiday
2012-10-13,10.17459676239998,No holiday
2012-10-14,10.817307200854051,No holiday
2012-10-15,10.29235329289965,No holiday
2012-10-16,9.964258297343717,No holiday
2012-10-17,9.881480191455548,No holiday
2012-10-18,9.728784258578765,No holiday
2012-10-19,10.244401934228549,No holiday
2012-10-20,10.22592797656276,No holiday
2012-10-21,11.04197546252048,No holiday
2012-10-22,10.320315350562929,No holiday
2012-10-23,10.16702285307835,No holiday
2012-10-24,9.87750990205633,No holiday
2012-10-25,10.1562723121437,No holiday
2012-10-26,10.759060813616578,No holiday
2012-10-27,11.404011538413476,No holiday
2012-10-28,12.152032057957802,No holiday
2012-10-29,11.089499412673428,No holiday
2012-10-30,10.884838531755165,No holiday
2012-10-31,10.915976331820245,No holiday
2012-11-01,10.889836224328253,No holiday
2012-11-02,11.124592903637176,No holiday
2012-11-03,11.516337130920048,No holiday
2012-11-04,12.719270987695303,No holiday
2012-11-05,11.475242558777223,No holiday
2012-11-06,11.614187442991042,No holiday
2012-11-07,11.335795632393074,No holiday
2012-11-08,11.078331496360333,No holiday
2012-11-09,11.02361231311917,No holiday
2012-11-10,11.504792598878094,No holiday
2012-11-11,12.108274661564426,No holiday
2012-11-12,11.484062117516576,No holiday
2012-11-13,10.769325594720923,No holiday
2012-11-14,10.76902174839932,No holiday
2012-11-15,11.01014082857102,No holiday
2012-11-16,11.35664205786349,No holiday
2012-11-17,11.579160897938554,No holiday
2012-11-18,12.17764830673325,No holiday
2012-11-19,11.4742855870646,No holiday
2012-11-20,11.17697522092427,No holiday
2012-11-21,11.402981808705931,No holiday
2012-11-22,11.088454525557935,No holiday
2012-11-23,11.10085282298907,No holiday
2012-11-24,12.20600958632885,No holiday
2012-11-25,12.268037358447678,No holiday
2012-11-26,11.58535857995345,No holiday
2012-11-27,11.76797010761927,No holiday
2012-11-28,12.045922754935669,No holiday
2012-11-29,12.14262072259122,No holiday
2012-11-30,12.388923650455126,No holiday
2012-12-01,13.224471547652533,No holiday
2012-12-02,13.79816255031313,No holiday
2012-12-03,12.492541526649308,No holiday
2012-12-04,12.351641876160205,No holiday
2012-12-05,12.831870957226046,No holiday
2012-12-06,13.113665360755157,No holiday
2012-12-07,12.910128745524606,No holiday
2012-12-08,12.883897346257424,No holiday
2012-12-09,13.522436432069057,No holiday
2012-12-10,12.634255809949446,No holiday
2012-12-11,12.882829399620078,No holiday
2012-12-12,13.405514475631112,No holiday
2012-12-13,13.445253814368025,No holiday
2012-12-14,13.18384139783148,No holiday
2012-12-15,12.572811297309702,No holiday
2012-12-16,12.864149001000566,No holiday
2012-12-17,12.02815266411686,No holiday
2012-12-18,12.035947902336655,No holiday
2012-12-19,12.483730133153031,No holiday
2012-12-20,12.341979025354368,No holiday
2012-12-21,11.864411624020873,No holiday
2012-12-22,12.469155614079922,No holiday
2012-12-23,12.032404012371206,No holiday
2012-12-24,12.175571099986112,No holiday
2012-12-25,12.618285719435262,Christmas Day
2012-12-26,11.775752855662024,Boxing Day
2012-12-27,11.935138772265848,No holiday
2012-12-28,11.846331429288828,No holiday
2012-12-29,11.7501105573392,No holiday
2012-12-30,11.977805460608815,No holiday
2012-12-31,11.979141674411206,No holiday
2013-01-01,11.920050376822758,New Years Day
2013-01-02,12.085197947004882,No holiday
2013-01-03,11.469325907589964,No holiday
2013-01-04,11.496001120371597,Easter Monday
2013-01-05,11.80529053499568,No holiday
2013-01-06,12.514984706098383,No holiday
2013-01-07,11.7372617924318,No holiday
2013-01-08,11.309049936822117,No holiday
2013-01-09,11.409838854806209,No holiday
2013-01-10,12.162118434463094,No holiday
2013-01-11,12.208868569454378,No holiday
2013-01-12,13.168413332319943,No holiday
2013-01-13,13.75196208910096,No holiday
2013-01-14,13.283397141479966,No holiday
2013-01-15,13.03991577643346,No holiday
2013-01-16,13.241059828100727,No holiday
2013-01-17,13.37033238389344,No holiday
2013-01-18,14.163164338894632,No holiday
2013-01-19,14.830626083537714,No holiday
2013-01-20,15.14852205781508,No holiday
2013-01-21,13.729649719813128,No holiday
2013-01-22,13.619852978305904,No holiday
2013-01-23,13.43041384444055,No holiday
2013-01-24,13.460166997244375,No holiday
2013-01-25,13.517182583444695,No holiday
