Time,Consumption,Type
2012-08-14,8.651757052142726,No holiday
2012-08-15,8.954006981659163,No holiday
2012-08-16,8.679743536313202,No holiday
2012-08-17,8.40069799298383,No holiday
2012-08-18,8.554402002052846,No holiday
2012-08-19,8.901051362310893,No holiday
2012-08-20,8.79541296422775,No holiday
2012-08-21,8.666904130983465,No holiday
2012-08-22,8.548940357768137,No holiday
2012-08-23,8.575472009517078,No holiday
2012-08-24,8.605600566484378,No holiday
2012-08-25,8.812482099878464,No holiday
2012-08-26,8.68818201064259,No holiday
2012-08-27,9.120012843614775,Summer bank holiday
2012-08-28,8.880163533768991,No holiday
2012-08-29,9.230067501250716,No holiday
2012-08-30,9.366516192405346,No holiday
2012-08-31,9.066056796947128,No holiday
2012-09-01,9.189686946838178,No holiday
2012-09-02,10.017476452458306,No holiday
2012-09-03,9.3457127607849,No holiday
2012-09-04,9.348308929077016,Easter Monday
2012-09-05,9.140857762691676,No holiday
2012-09-06,9.046787477743743,No holiday
2012-09-07,8.912522143718652,No holiday
2012-09-08,9.040997805075785,No holiday
2012-09-09,9.39685279914027,No holiday
2012-09-10,9.617071853898064,No holiday
2012-09-11,9.24859771982169,No holiday
2012-09-12,9.38154786877108,No holiday
2012-09-13,9.385052720199091,No holiday
2012-09-14,9.370510027186304,No holiday
2012-09-15,9.263651172867416,No holiday
2012-09-16,10.034235393824616,No holiday
2012-09-17,9.812560137058036,No holiday
2012-09-18,9.650399980079868,No holiday
2012-09-19,9.78106356525149,No holiday
2012-09-20,9.863350071917866,No holiday
2012-09-21,10.116095433724954,No holiday
2012-09-22,10.12260915033098,No holiday
2012-09-23,11.984626575697446,No holiday
2012-09-24,11.18492075717414,No holiday
2012-09-25,10.632982063648836,No holiday
2012-09-26,10.796520768499628,No holiday
2012-09-27,10.699398017835966,No holiday
2012-09-28,10.608171852220238,No holiday
2012-09-29,10.598804190537397,No holiday
2012-09-30,11.571272203499234,No holiday
2012-10-01,11.091671682711786,No holiday
2012-10-02,10.878364621538685,No holiday
2012-10-03,10.81531080172973,No holiday
2012-10-04,10.835102329885183,No holiday
2012-10-05,11.009856440879313,No holiday
2012-10-06,10.771280991945453,No holiday
2012-10-07,11.5345884052276,No holiday
2012-10-08,11.840107891841816,No holiday
2012-10-09,11.23469779505553,No holiday
2012-10-10,11.207177958758573,No holiday
2012-10-11,11.71301851101656,No holiday
2012-10-12,11.17219599393276,No holiday
2012-10-13,11.641024109648964,No holiday
2012-10-14,12.301783462770864,No holiday
2012-10-15,11.961367662551922,No holiday
2012-10-16,11.538183886949632,No holiday
2012-10-17,11.3831842423834,No holiday
2012-10-18,11.126678066619409,No holiday
2012-10-19,11.720937552131538,No holiday
2012-10-20,11.434188143986155,No holiday
2012-10-21,12.359151937736698,No holiday
2012-10-22,11.841194953662662,No holiday
2012-10-23,11.613625441051964,No holiday
2012-10-24,11.209176029817224,No holiday
2012-10-25,11.465812844776918,No holiday
2012-10-26,12.283977559019338,No holiday
2012-10-27,13.046916758343889,No holiday
2012-10-28,13.905003690809014,No holiday
2012-10-29,12.88921226074464,No holiday
2012-10-30,12.690080776291708,No holiday
2012-10-31,12.73473181022952,No holiday
2012-11-01,12.778143574370045,No holiday
2012-11-02,12.98670968942918,No holiday
2012-11-03,13.330903354608228,No holiday
2012-11-04,14.811018772222344,No holiday
2012-11-05,13.452486692465063,No holiday
2012-11-06,13.672462061474915,No holiday
2012-11-07,13.315839653686954,No holiday
2012-11-08,12.996187952626244,No holiday
2012-11-09,12.857010045543536,No holiday
2012-11-10,13.256935967374698,No holiday
2012-11-11,13.851181563048325,No holiday
2012-11-12,13.49626103960109,No holiday
2012-11-13,12.59916736511665,No holiday
2012-11-14,12.606795184726952,No holiday
2012-11-15,12.85777240975512,No holiday
2012-11-16,13.386280472873697,No holiday
2012-11-17,13.474044456106554,No holiday
2012-11-18,14.145764484965598,No holiday
2012-11-19,13.563655991398168,No holiday
2012-11-20,13.1458886758443,No holiday
2012-11-21,13.425423698745318,No holiday
2012-11-22,13.04196043627719,No holiday
2012-11-23,13.004907540858522,No holiday
2012-11-24,14.31731208017368,No holiday
2012-11-25,14.188781947430495,No holiday
2012-11-26,13.768332665033494,No holiday
2012-11-27,14.054649667742536,No holiday
2012-11-28,14.354388384402302,No holiday
2012-11-29,14.370724339119832,No holiday
2012-11-30,14.692363364029632,No holiday
2012-12-01,15.60867734197344,No holiday
2012-12-02,16.210996835777838,No holiday
2012-12-03,14.826293951952064,No holiday
2012-12-04,14.71009899247618,No holiday
2012-12-05,15.389495807823202,No holiday
2012-12-06,15.724392034103865,No holiday
2012-12-07,15.391113091683131,No holiday
2012-12-08,15.157947191340668,No holiday
2012-12-09,15.79290365289763,No holiday
2012-12-10,15.106970374036042,No holiday
2012-12-11,15.316193731998668,No holiday
2012-12-12,15.994209881987471,No holiday
2012-12-13,16.171298720636766,No holiday
2012-12-14,15.716287021603522,No holiday
2012-12-15,14.682752792516828,No holiday
2012-12-16,14.810185524332368,No holiday
2012-12-17,14.05425285316236,No holiday
2012-12-18,14.055352698417073,No holiday
2012-12-19,14.697919522443431,No holiday
2012-12-20,14.506265526179847,No holiday
2012-12-21,13.807889719673836,No holiday
2012-12-22,14.178902655783244,No holiday
2012-12-23,13.32493666570054,No holiday
2012-12-24,13.61119956942429,No holiday
2012-12-25,14.027026009782,Christmas Day
2012-12-26,13.292541315021849,Boxing Day
2012-12-27,13.450635108356895,No holiday
2012-12-28,13.354073341426409,No holiday
2012-12-29,13.103616230033923,No holiday
2012-12-30,13.277894748918746,No holiday
2012-12-31,13.638225892775887,No holiday
2013-01-01,13.478698052505138,New Years Day
2013-01-02,14.007111208981048,No holiday
2013-01-03,13.166704235757818,No holiday
2013-01-04,13.21572619487866,Easter Monday
2013-01-05,13.55759199547085,No holiday
2013-01-06,14.388204992719205,No holiday
2013-01-07,13.749751747275935,No holiday
2013-01-08,13.2522080893829,No holiday
2013-01-09,13.35335511197012,No holiday
2013-01-10,14.42996518231126,No holiday
2013-01-11,14.365603418176772,No holiday
2013-01-12,15.44166997811094,No holiday
2013-01-13,16.039196480154505,No holiday
2013-01-14,15.956192685127334,No holiday
2013-01-15,15.60454183835029,No holiday
2013-01-16,15.73728439670906,No holiday
2013-01-17,16.02443360234674,No holiday
2013-01-18,16.9806443380643,No holiday
2013-01-19,17.635421187758606,No holiday
2013-01-20,17.8733148198741,No holiday
2013-01-21,16.439747711432375,No holiday
2013-01-22,16.24996115193037,No holiday
2013-01-23,15.967868655630053,No holiday
2013-01-24,16.132946015296074,No holiday
2013-01-25,16.07948620297606,No holiday
2013-01-26,15.089749844228171,No holiday
2013-01-27,15.086914149524244,No holiday
2013-01-28,14.621655739274711,No holiday
2013-01-29,13.763780287735,No holiday
2013-01-30,12.981520833749332,No holiday
2013-01-31,13.302624118177514,No holiday
2013-02-01,13.672953894623284,No holiday
2013-02-02,14.480108074185662,No holiday
2013-02-03,15.60217153925426,No holiday
2013-02-04,13.650344340316934,No holiday
2013-02-05,14.171155184643922,No holiday
2013-02-06,14.435478399438663,No holiday
2013-02-07,14.463531248202017,No holiday
2013-02-08,14.291598235320505,No holiday
2013-02-09,15.126986304787872,No holiday
2013-02-10,15.86835015139545,No holiday
2013-02-11,15.66832024991077,No holiday
2013-02-12,15.596753218012164,No holiday
2013-02-13,15.142954675755046,No holiday
2013-02-14,14.366883915481605,No holiday
2013-02-15,13.67278786368658,No holiday
2013-02-16,13.3193848302394,No holiday
2013-02-17,13.897511399699376,No holiday
2013-02-18,13.508703132829767,No holiday
2013-02-19,13.29359468786931,No holiday
2013-02-20,13.676630090687963,No holiday
2013-02-21,14.754814951443176,No holiday
2013-02-22,15.228237395491025,No holiday
2013-02-23,15.57204773444142,No holiday
2013-02-24,16.368897941051568,No holiday
2013-02-25,15.588770541332703,No holiday
2013-02-26,14.972346176396668,No holiday
2013-02-27,14.454277701111623,No holiday
2013-02-28,14.23047178066128,No holiday
2013-03-01,14.278590966772711,No holiday
2013-03-02,14.531945291732498,No holiday
2013-03-03,14.763034916369126,No holiday
2013-03-04,13.714265241157966,No holiday
2013-03-05,12.810650984809344,No holiday
2013-03-06,12.535003023977174,No holiday
2013-03-07,12.829259249731422,No holiday
2013-03-08,12.75947305760587,No holiday
2013-03-09,13.44169346161533,No holiday
2013-03-10,14.985349821804297,No holiday
2013-03-11,15.781116407427657,No holiday
2013-03-12,15.456907666088624,No holiday
2013-03-13,14.461939783344302,No holiday
2013-03-14,14.052404281384648,No holiday
2013-03-15,13.674539128170483,No holiday
2013-03-16,14.25109062655508,No holiday
2013-03-17,14.563895468233424,No holiday
2013-03-18,14.135202197247366,No holiday
2013-03-19,13.573562714154578,No holiday
2013-03-20,13.870235988359244,No holiday
2013-03-21,13.56802126520732,No holiday
2013-03-22,14.375629610884925,No holiday
2013-03-23,16.055907552712252,No holiday
2013-03-24,16.861529106944193,No holiday
2013-03-25,15.788466735528903,No holiday
2013-03-26,15.585482630812772,No holiday
2013-03-27,14.979702799858469,No holiday
2013-03-28,14.22971871662604,No holiday
2013-03-29,14.046921544807256,Good Friday
2013-03-30,13.47958739125224,No holiday
2013-03-31,13.65319270532704,No holiday
2013-04-01,13.922946245165932,No holiday
2013-04-02,13.279681514776652,No holiday
2013-04-03,14.051363425879202,No holiday
2013-04-04,14.449145977186932,No holiday
2013-04-05,13.823243036759129,No holiday
2013-04-06,12.736955797116783,No holiday
2013-04-07,12.732871502530632,No holiday
2013-04-08,12.348752893839938,No holiday
2013-04-09,12.739742430879692,No holiday
2013-04-10,12.066938344184695,No holiday
2013-04-11,12.341179663004668,No holiday
2013-04-12,12.04814265545364,No holiday
2013-04-13,12.069725087447251,No holiday
2013-04-14,11.186845355048945,No holiday
2013-04-15,10.733335159983396,No holiday
2013-04-16,10.596973387288582,No holiday
2013-04-17,10.582418532030951,No holiday
2013-04-18,10.689904330764486,No holiday
2013-04-19,10.775652720094085,No holiday
2013-04-20,10.63555453168375,No holiday
2013-04-21,11.199031816734236,No holiday
2013-04-22,10.871582780375778,No holiday
2013-04-23,9.859472223679417,No holiday
2013-04-24,9.57678694348516,No holiday
2013-04-25,9.260528077602636,No holiday
2013-04-26,9.88037473343392,No holiday
2013-04-27,10.729604479731076,No holiday
2013-04-28,11.051828565351602,No holiday
2013-04-29,10.29504138624016,No holiday
2013-04-30,10.128185334337475,No holiday
2013-05-01,10.02721061768836,No holiday
2013-05-02,9.690258537005397,No holiday
2013-05-03,9.365397677267218,No holiday
2013-05-04,9.89177773390031,No holiday
2013-05-05,9.72594762828937,No holiday
2013-05-06,9.68295252417985,No holiday
2013-05-07,9.34670229929904,No holiday
2013-05-08,9.703397210571032,No holiday
2013-05-09,9.946686751389176,No holiday
2013-05-10,9.843108576640248,No holiday
2013-05-11,10.554879793100271,No holiday
2013-05-12,11.117734411471517,No holiday
2013-05-13,10.135309304064856,No holiday
2013-05-14,10.78144412845892,No holiday
2013-05-15,10.714041871774755,No holiday
2013-05-16,10.19176692841017,No holiday
2013-05-17,10.72373245774752,No holiday
2013-05-18,10.309537488392392,No holiday
2013-05-19,10.234283623604757,No holiday
2013-05-20,10.357346116281368,No holiday
2013-05-21,10.045233467569846,No holiday
2013-05-22,10.160139482454149,No holiday
2013-05-23,10.259304257502324,No holiday
2013-05-24,11.186731481255933,No holiday
2013-05-25,10.024175813622874,No holiday
2013-05-26,9.389145897633156,No holiday
2013-05-27,9.49654093478078,Spring bank holiday
2013-05-28,10.333500476580936,No holiday
2013-05-29,10.359130049676176,No holiday
2013-05-30,10.364007317891708,No holiday
2013-05-31,9.48401728990681,No holiday
2013-06-01,9.396540714925354,No holiday
2013-06-02,9.630619616490712,No holiday
2013-06-03,9.218738993062734,No holiday
2013-06-04,9.168615570953486,No holiday
2013-06-05,9.087747111234004,Early May bank holiday
2013-06-06,8.992953852901978,No holiday
2013-06-07,9.153666837568672,No holiday
2013-06-08,9.275402328509347,No holiday
2013-06-09,10.259364350942583,No holiday
2013-06-10,9.885707179252153,No holiday
2013-06-11,9.707565082283203,No holiday
2013-06-12,9.91799481951456,No holiday
2013-06-13,9.77203842407136,No holiday
2013-06-14,9.245995916603867,No holiday
2013-06-15,9.629886344068034,No holiday
2013-06-16,9.682812393293275,No holiday
2013-06-17,9.262975132968869,No holiday
2013-06-18,9.22216610342882,No holiday
2013-06-19,8.97476222915693,No holiday
2013-06-20,9.142538351274684,No holiday
2013-06-21,9.002041036082119,No holiday
2013-06-22,9.306213539279987,No holiday
2013-06-23,9.97785970574746,No holiday
2013-06-24,9.63906671300972,No holiday
2013-06-25,9.079960884610037,No holiday
2013-06-26,9.083119525329185,No holiday
2013-06-27,9.18316299364862,No holiday
2013-06-28,9.411340116377207,No holiday
2013-06-29,8.895108805618936,No holiday
2013-06-30,9.21716901904549,No holiday
2013-07-01,9.045033530968016,No holiday
2013-07-02,9.361514626219773,No holiday
2013-07-03,9.336901470038596,No holiday
2013-07-04,9.062961535486604,No holiday
2013-07-05,8.878574251785489,No holiday
2013-07-06,8.69365435666531,No holiday
2013-07-07,8.89439984152752,No holiday
2013-07-08,8.772520882367738,No holiday
2013-07-09,8.686353386413755,No holiday
2013-07-10,8.679723911946729,No holiday
2013-07-11,8.651308777399837,No holiday
2013-07-12,8.60458859227792,No holiday
2013-07-13,8.487901609400366,No holiday
2013-07-14,8.837029538892061,No holiday
2013-07-15,8.794004927781073,No holiday
2013-07-16,8.685448935939784,No holiday
2013-07-17,8.758686222775912,No holiday
2013-07-18,8.630855843085259,No holiday
2013-07-19,8.513648994478846,No holiday
2013-07-20,8.562966646047029,No holiday
2013-07-21,8.67430903880536,No holiday
2013-07-22,8.883855461190802,No holiday
2013-07-23,8.896617849295168,No holiday
2013-07-24,8.465764754508067,No holiday
2013-07-25,8.623409235556569,No holiday
2013-07-26,8.39758554245899,No holiday
2013-07-27,8.60955660619972,No holiday
2013-07-28,8.655390452033012,No holiday
2013-07-29,8.567194672117717,No holiday
2013-07-30,8.762100910722006,No holiday
2013-07-31,8.644974156935483,No holiday
2013-08-01,8.550112934411578,No holiday
2013-08-02,8.617957519360807,No holiday
2013-08-03,8.229993788336351,No holiday
2013-08-04,8.54979329672713,No holiday
2013-08-05,8.706524283633309,No holiday
2013-08-06,8.39481088538918,No holiday
2013-08-07,8.30244571843018,No holiday
2013-08-08,8.338651127112337,No holiday
2013-08-09,8.395067979205331,No holiday
2013-08-10,8.336309489948722,No holiday
2013-08-11,8.642244967131191,No holiday
2013-08-12,8.5457202604093,No holiday
2013-08-13,8.523696825381151,No holiday
2013-08-14,8.471199501490453,No holiday
2013-08-15,8.568052131190687,No holiday
2013-08-16,8.685509779900473,No holiday
2013-08-17,8.749754878786895,No holiday
2013-08-18,8.82413900664576,No holiday
2013-08-19,8.618060010219681,No holiday
2013-08-20,8.37215874809856,No holiday
2013-08-21,8.420069276535042,No holiday
2013-08-22,8.86819843938475,No holiday
2013-08-23,8.490360529254781,No holiday
2013-08-24,8.95449905791428,No holiday
2013-08-25,8.707703941828113,No holiday
2013-08-26,8.702595958031287,Summer bank holiday
2013-08-27,8.74800120683005,No holiday
2013-08-28,8.607868221845541,No holiday
2013-08-29,8.507350202777113,No holiday
2013-08-30,8.594207589940158,No holiday
2013-08-31,8.67348071680275,No holiday
2013-09-01,9.312009365393855,No holiday
2013-09-02,8.904260006790263,No holiday
2013-09-03,8.871351423660107,No holiday
2013-09-04,8.90954313421115,No holiday
2013-09-05,8.941166392760385,No holiday
2013-09-06,9.3386841232839,No holiday
2013-09-07,9.229305919830304,No holiday
2013-09-08,9.845189318898033,No holiday
2013-09-09,10.18992351684748,No holiday
2013-09-10,10.10512693338085,No holiday
2013-09-11,10.222024141592607,No holiday
2013-09-12,9.857834279575664,No holiday
2013-09-13,10.156440650338665,No holiday
2013-09-14,10.646037671102384,No holiday
2013-09-15,11.187495257722324,No holiday
2013-09-16,10.33503859080495,No holiday
2013-09-17,10.718388489797546,No holiday
2013-09-18,10.238214965081696,No holiday
2013-09-19,10.575273108980658,No holiday
2013-09-20,10.126420913812744,No holiday
2013-09-21,10.251358993257254,No holiday
2013-09-22,10.653061504033422,No holiday
2013-09-23,10.121447023951958,No holiday
2013-09-24,9.657596592049918,No holiday
2013-09-25,9.695146515416804,No holiday
2013-09-26,9.664399568846733,No holiday
2013-09-27,9.710406919427117,No holiday
2013-09-28,10.18437240365606,No holiday
2013-09-29,10.562486353782704,No holiday
2013-09-30,10.11400340471926,No holiday
2013-10-01,10.290736061123448,No holiday
2013-10-02,10.28082202991613,No holiday
2013-10-03,10.166894463630657,No holiday
2013-10-04,9.882932745320106,No holiday
2013-10-05,10.215169430831343,No holiday
2013-10-06,10.478462378095236,No holiday
2013-10-07,10.208794347150048,No holiday
2013-10-08,10.005711670257345,No holiday
2013-10-09,10.211472993744527,No holiday
2013-10-10,10.758974467577469,No holiday
2013-10-11,11.429539421898731,No holiday
2013-10-12,10.905505714241167,No holiday
2013-10-13,12.4652969592557,No holiday
2013-10-14,11.752617368121172,No holiday
2013-10-15,11.159620723707492,No holiday
2013-10-16,11.671977439490483,No holiday
2013-10-17,10.989182937656263,No holiday
