Time,Consumption,Type
2013-02-24,14.012655816553687,No holiday
2013-02-25,12.77139136412269,No holiday
2013-02-26,12.226759548819516,No holiday
2013-02-27,11.80978281727664,No holiday
2013-02-28,11.925623539946857,No holiday
2013-03-01,11.874522986795972,No holiday
2013-03-02,12.030331677525911,No holiday
2013-03-03,12.76023102591992,No holiday
2013-03-04,11.165454552120092,No holiday
2013-03-05,10.65678351196624,No holiday
2013-03-06,10.417234670342603,No holiday
2013-03-07,10.710096585766586,No holiday
2013-03-08,10.901246107227593,No holiday
2013-03-09,11.483031099932385,No holiday
2013-03-10,12.79285372212646,No holiday
2013-03-11,12.716176319888495,No holiday
2013-03-12,12.468313474273486,No holiday
2013-03-13,11.881786217304104,No holiday
2013-03-14,11.475383107770268,No holiday
2013-03-15,11.47906154080954,No holiday
2013-03-16,12.17356754323135,No holiday
2013-03-17,12.62984872615434,No holiday
2013-03-18,11.407247489854315,No holiday
2013-03-19,11.082627863610911,No holiday
2013-03-20,11.474957964010567,No holiday
2013-03-21,11.433024952127544,No holiday
2013-03-22,11.937201832506014,No holiday
2013-03-23,13.239346879433995,No holiday
2013-03-24,14.087052601868123,No holiday
2013-03-25,12.85584448465179,No holiday
2013-03-26,12.527723361425986,No holiday
2013-03-27,12.149804445355256,No holiday
2013-03-28,11.845127226305204,No holiday
2013-03-29,12.265958097226932,Good Friday
2013-03-30,12.01776778169404,No holiday
2013-03-31,11.994575833750751,No holiday
2013-04-01,11.898139737896326,No holiday
2013-04-02,11.079287282016915,No holiday
2013-04-03,11.767967977365084,No holiday
2013-04-04,12.094101105444675,No holiday
2013-04-05,11.55460920165267,No holiday
2013-04-06,11.063611348363349,No holiday
2013-04-07,11.12552195540545,No holiday
2013-04-08,10.420902672872812,No holiday
2013-04-09,10.713456445223477,No holiday
2013-04-10,10.198404616972164,No holiday
2013-04-11,10.316068230847176,No holiday
2013-04-12,10.160604911220265,No holiday
2013-04-13,10.636740460647092,No holiday
2013-04-14,10.058461890808877,No holiday
2013-04-15,9.081248594049049,No holiday
2013-04-16,9.072416845162218,No holiday
2013-04-17,9.047659642896685,No holiday
2013-04-18,9.127272526695153,No holiday
2013-04-19,9.442234727163433,No holiday
