Time,Consumption
2011-11-23,7.917428458772893
2011-11-24,10.496058685990393
2011-11-25,10.420937226900028
2011-11-26,11.076105029445477
2011-11-27,10.850804892682925
2011-11-28,10.059005431117287
2011-11-29,9.76196372247939
2011-11-30,9.45084741713851
2011-12-01,9.830573522244588
2011-12-02,10.441296232055475
2011-12-03,11.120887575645538
2011-12-04,12.240603607207206
2011-12-05,11.100212839531858
2011-12-06,11.897481023782037
2011-12-07,11.476094665368603
2011-12-08,11.9636919585276
2011-12-09,12.164723490165551
2011-12-10,13.023269704214776
2011-12-11,13.737107884380078
2011-12-12,12.259694902839671
2011-12-13,12.149376199848831
2011-12-14,12.555555374099201
2011-12-15,12.678029684271557
2011-12-16,13.53377017380165
2011-12-17,13.834618492397679
2011-12-18,14.763333895720638
2011-12-19,14.251410546715475
2011-12-20,12.987548422997948
2011-12-21,12.462327853389608
2011-12-22,12.050915213599698
2011-12-23,12.356097839045278
2011-12-24,13.061939305626032
2011-12-25,12.992909831342425
2011-12-26,11.087861175766184
2011-12-27,11.482757255936674
2011-12-28,11.87510915971511
2011-12-29,12.360319313182183
2011-12-30,12.504631183891894
2011-12-31,12.450320385436891
2012-01-01,12.490754852427184
2012-01-02,12.750018813896368
2012-01-03,12.812510323851182
2012-01-04,12.736465730904374
2012-01-05,12.878886569350186
2012-01-06,12.740066443362194
2012-01-07,12.79142999800847
2012-01-08,13.392012975936941
2012-01-09,12.441017818116991
2012-01-10,12.013204945127704
2012-01-11,11.972228275471945
2012-01-12,12.102399919876676
2012-01-13,12.533112380490845
2012-01-14,13.540396613294122
2012-01-15,14.071020477227483
2012-01-16,13.116076136132472
2012-01-17,13.263921514857737
2012-01-18,12.785717535020282
2012-01-19,12.338342584617441
2012-01-20,12.894337156134483
2012-01-21,12.861861905137815
2012-01-22,13.691005072857365
2012-01-23,12.734622369707061
2012-01-24,12.933625889698837
2012-01-25,12.623898982919023
2012-01-26,12.395516942951883
2012-01-27,12.545277590158067
2012-01-28,13.389389266977444
2012-01-29,14.121705983847548
2012-01-30,13.507762269892979
2012-01-31,13.997276281640174
2012-02-01,13.871782338720656
2012-02-02,14.505374681073917
2012-02-03,14.662771814143465
2012-02-04,15.179474733948025
2012-02-05,15.888974864951175
2012-02-06,14.18372319763889
2012-02-07,13.942419752461957
2012-02-08,15.228877236713672
2012-02-09,14.44686230487709
2012-02-10,14.727471571223607
2012-02-11,14.868814402392097
2012-02-12,15.861705817129995
2012-02-13,14.324986882806122
2012-02-14,13.649670828143233
2012-02-15,13.106215615572358
2012-02-16,12.608609405729803
2012-02-17,12.421755817802886
2012-02-18,12.94778648003467
2012-02-19,13.729725784720326
2012-02-20,13.45894422529087
2012-02-21,12.748522298419699
2012-02-22,12.983606521127113
2012-02-23,11.665376880525153
2012-02-24,11.566802279512235
2012-02-25,11.810325323279173
2012-02-26,12.427309722558899
2012-02-27,12.220480303819777
2012-02-28,11.525683063708431
2012-02-29,11.50713499033944
2012-03-01,11.18711242026035
2012-03-02,11.8014775995753
2012-03-03,12.095017290682032
2012-03-04,13.334899496120153
2012-03-05,12.671301510193697
2012-03-06,13.035225492606088
2012-03-07,12.717167383630995
2012-03-08,11.992868464962989
2012-03-09,12.103507698423972
2012-03-10,11.848862313454283
2012-03-11,11.932347497494552
2012-03-12,10.973284301150585
2012-03-13,10.98115532551118
2012-03-14,10.992545736631877
2012-03-15,10.989770493232612
2012-03-16,11.338203757147888
2012-03-17,11.780171469989401
2012-03-18,12.072808901161677
2012-03-19,11.106862287390385
2012-03-20,10.735305866256654
2012-03-21,10.425975843420197
2012-03-22,10.257913226250794
2012-03-23,10.246844804788521
2012-03-24,10.234515221523193
2012-03-25,10.688015458017215
2012-03-26,10.020584616396347
2012-03-27,9.59220786893038
2012-03-28,9.539829334875805
2012-03-29,9.342395945584553
2012-03-30,9.323063613187673
2012-03-31,10.411475450475077
2012-04-01,10.718467061813623
2012-04-02,10.025239355169722
2012-04-03,10.231323078940427
2012-04-04,10.328897842667462
2012-04-05,10.72721962465958
2012-04-06,10.542734278463833
2012-04-07,10.302210629703145
2012-04-08,10.631985172139895
2012-04-09,10.63917706539711
2012-04-10,9.995375002540593
2012-04-11,10.162921991548467
2012-04-12,10.209194135972593
2012-04-13,10.10973939267833
2012-04-14,10.331636049820855
2012-04-15,11.143506836287742
2012-04-16,10.576555003634144
2012-04-17,10.753864095794585
2012-04-18,10.912536467538699
2012-04-19,10.813142328740101
2012-04-20,10.386389354222388
2012-04-21,10.302654070822397
2012-04-22,10.689837526951036
2012-04-23,10.331964396399906
2012-04-24,10.133304955900616
2012-04-25,10.602800789974136
2012-04-26,10.00213781473838
2012-04-27,9.781488395726715
2012-04-28,10.731633453139542
2012-04-29,11.553172726267764
2012-04-30,9.456311255032372
2012-05-01,9.314178949704841
2012-05-02,9.372686648110927
2012-05-03,10.096116545683445
2012-05-04,10.04400792567073
2012-05-05,10.24765073655104
2012-05-06,10.621041688474508
2012-05-07,10.52598225988845
2012-05-08,9.37528830930669
2012-05-09,9.571171221240244
2012-05-10,9.285920035292655
2012-05-11,8.820294739372313
2012-05-12,9.177460260422444
2012-05-13,9.487224466397482
2012-05-14,9.283935509183499
2012-05-15,9.55706216424473
2012-05-16,9.068537291435458
2012-05-17,8.923519185849623
2012-05-18,9.015865421484332
2012-05-19,9.028980845238776
2012-05-20,9.791595062039365
2012-05-21,8.933349719501916
2012-05-22,8.345919726394477
2012-05-23,8.138258054732516
2012-05-24,8.047905889582534
2012-05-25,8.065439323841513
2012-05-26,8.164662747938292
