Time,Consumption
2012-05-27,7.581677377731614
2012-05-28,7.129901916179938
2012-05-29,7.023239012787466
2012-05-30,7.037340100323254
2012-05-31,7.019796690216334
2012-06-01,7.05251877900687
2012-06-02,7.454204639252658
2012-06-03,8.065505957901989
2012-06-04,7.586260597231735
2012-06-05,7.946507523965925
2012-06-06,7.349711566094137
2012-06-07,7.532873265424652
2012-06-08,7.596506012342615
2012-06-09,7.501876334877487
2012-06-10,7.932821322381556
2012-06-11,7.92377828848003
2012-06-12,7.729201885999239
2012-06-13,7.288852194098539
2012-06-14,7.283078892110085
2012-06-15,7.31162001462255
2012-06-16,7.649432902706265
2012-06-17,7.899475514212925
2012-06-18,7.224962122457212
2012-06-19,7.015871205647465
2012-06-20,6.924363704715053
2012-06-21,7.18148347865788
2012-06-22,7.247352303176303
